Date,Time,Open,High,Low,Close,Volume
09/25/2020,00:00:00,10752.0,10774.0,10688.0,10688.0,126.55
09/25/2020,04:00:00,10688.0,10730.11817689,10630.12940611,10707.0,420.2
09/25/2020,08:00:00,10707.0,10707.0,10583.0,10656.0,588.75
09/25/2020,12:00:00,10656.0,10699.0,10580.0,10675.9700789,572.18
09/25/2020,16:00:00,10675.9700789,10766.0,10649.01880099,10739.0,489.05
09/25/2020,20:00:00,10742.97366297,10774.0,10675.0,10708.0,154.6
09/26/2020,00:00:00,10708.0,10765.0,10675.0,10729.1154368,96.0
09/26/2020,04:00:00,10734.0,10841.0,10710.0,10726.0,303.9
09/26/2020,08:00:00,10727.0,10748.0,10687.0,10732.0,104.17
09/26/2020,12:00:00,10731.0,10759.0,10695.1684797,10741.8604274,144.38
09/26/2020,16:00:00,10741.11292287,10795.0,10706.0,10739.547,190.76
09/26/2020,20:00:00,10739.83345736,10772.0,10725.0,10750.0,94.96
09/27/2020,00:00:00,10750.90937072,10824.0,10748.09182563,10801.88933312,143.42
09/27/2020,04:00:00,10801.13148661,10821.0,10615.0,10693.0,518.2
09/27/2020,08:00:00,10691.90006425,10695.0,10632.0,10642.94302405,191.03
09/27/2020,12:00:00,10642.0,10788.2205165,10594.0,10778.0,598.58
09/27/2020,16:00:00,10779.0,10796.0,10727.23789256,10758.86746501,150.39
09/27/2020,20:00:00,10755.0,10810.0,10740.0,10803.0,152.82
09/28/2020,00:00:00,10804.0,10986.0,10803.284148,10909.64093909,1178.06
09/28/2020,04:00:00,10910.0,10949.0,10870.0,10886.0,273.62
09/28/2020,08:00:00,10885.0,10927.0,10861.04589078,10899.0,349.03
09/28/2020,12:00:00,10898.99778716,10961.0,10870.0,10923.23365,372.97
09/28/2020,16:00:00,10924.0,10934.89700803,10856.0,10878.0,157.44
09/28/2020,20:00:00,10882.0,10899.0,10656.20638633,10714.0,1462.34
09/29/2020,00:00:00,10713.0,10745.0,10674.2032002,10708.0,312.48
09/29/2020,04:00:00,10706.8018515,10763.0,10690.0,10749.0,223.69
09/29/2020,08:00:00,10749.806847,10815.40236,10733.0,10781.0,266.49
09/29/2020,12:00:00,10786.0,10807.0,10731.0,10738.0,366.97
09/29/2020,16:00:00,10738.97071845,10783.0,10654.0,10764.0,349.82
09/29/2020,20:00:00,10764.0,10889.0,10764.0,10856.0,273.15
09/30/2020,00:00:00,10857.0,10866.00570211,10753.05386976,10762.0,158.42
09/30/2020,04:00:00,10760.0,10781.0,10704.0,10722.0,220.53
09/30/2020,08:00:00,10718.0,10747.669979,10684.0,10705.71772238,154.56
09/30/2020,12:00:00,10705.12698683,10811.88949,10694.0,10797.35184886,338.9
09/30/2020,16:00:00,10797.99771336,10819.0,10705.0,10733.64642147,459.31
09/30/2020,20:00:00,10729.42500835,10804.89116738,10698.0,10795.0,171.33
10/01/2020,00:00:00,10797.0,10892.0,10797.0,10819.0,374.66
10/01/2020,04:00:00,10821.0,10869.0,10821.0,10852.99798033,152.87
10/01/2020,08:00:00,10852.05900768,10975.126364,10845.0,10925.92262784,941.36
10/01/2020,12:00:00,10925.92262784,10932.0,10719.0,10727.0,1434.68
10/01/2020,16:00:00,10726.11584717,10726.82083022,10460.0,10627.0,2431.54
10/01/2020,20:00:00,10626.0,10646.0,10580.0,10634.0,345.56
10/02/2020,00:00:00,10633.0,10666.0,10600.0,10664.0,192.96
10/02/2020,04:00:00,10666.0,10686.0,10413.0,10516.94419539,1057.47
10/02/2020,08:00:00,10511.77927295,10511.90839601,10391.0,10460.6979573,556.2
10/02/2020,12:00:00,10460.58071644,10607.0,10440.0,10528.0,1160.54
10/02/2020,16:00:00,10528.31805358,10575.66000106,10501.0,10533.85390167,403.51
10/02/2020,20:00:00,10533.0,10598.0,10484.0,10586.0,359.59
10/03/2020,00:00:00,10586.0,10592.0,10535.11053816,10569.0,83.72
10/03/2020,04:00:00,10569.0,10576.0,10513.0,10544.0,148.63
10/03/2020,08:00:00,10544.40934585,10578.0,10522.0,10556.0,127.35
10/03/2020,12:00:00,10556.06280573,10570.0,10541.0,10568.54647276,88.53
10/03/2020,16:00:00,10568.0,10616.0,10558.0,10601.97672541,261.42
10/03/2020,20:00:00,10602.0,10606.0,10547.0,10558.58697865,124.29
10/04/2020,00:00:00,10558.00112605,10580.0,10541.0,10568.186464,96.25
10/04/2020,04:00:00,10568.18319906,10676.0,10568.18319906,10641.0,540.73
10/04/2020,08:00:00,10641.0,10642.0,10598.0,10620.0,182.57
10/04/2020,12:00:00,10619.451472,10640.0,10595.0,10616.0,211.56
10/04/2020,16:00:00,10616.0,10713.0,10601.413784,10695.0,392.57
10/04/2020,20:00:00,10696.0,10712.290947,10655.0,10687.0,202.67
10/05/2020,00:00:00,10687.0,10758.0,10680.0,10689.0,389.7
10/05/2020,04:00:00,10689.0,10705.0,10637.0,10705.0,368.56
10/05/2020,08:00:00,10705.0,10714.91020898,10688.0,10693.0,170.26
10/05/2020,12:00:00,10693.0,10785.0,10688.0,10741.0,506.95
10/05/2020,16:00:00,10742.0,10757.0,10701.10138073,10753.971255,136.22
10/05/2020,20:00:00,10753.97549798,10816.0,10751.0,10807.0,210.14
10/06/2020,00:00:00,10807.0,10819.959108,10766.0,10786.0,224.93
10/06/2020,04:00:00,10787.0,10800.0,10716.0,10729.0,287.15
10/06/2020,08:00:00,10728.0,10760.0,10657.41883828,10709.02829757,447.75
10/06/2020,12:00:00,10709.0,10770.0,10644.0,10753.0,444.33
10/06/2020,16:00:00,10753.0,10758.0,10556.17920854,10595.0,1373.66
10/06/2020,20:00:00,10594.32999,10618.0,10548.0,10613.0,440.07
10/07/2020,00:00:00,10613.0,10616.0,10563.0,10586.0,201.9
10/07/2020,04:00:00,10586.0,10638.0,10583.0,10623.0,259.39
10/07/2020,08:00:00,10623.0,10623.0,10585.0,10614.0,209.76
10/07/2020,12:00:00,10613.424492,10655.85348054,10613.0,10642.0,317.4
10/07/2020,16:00:00,10643.0,10686.0,10611.43567093,10663.0,555.89
10/07/2020,20:00:00,10662.0,10691.0,10658.0,10687.0,119.25
10/08/2020,00:00:00,10687.32291769,10688.0,10636.0,10654.279213,105.07
10/08/2020,04:00:00,10654.0,10654.02517089,10575.16208127,10601.0,135.09
10/08/2020,08:00:00,10602.0,10638.0,10541.0,10618.0,246.09
10/08/2020,12:00:00,10618.08659533,10965.0,10612.98157283,10919.0,2433.7
10/08/2020,16:00:00,10922.0,10971.0,10875.0,10904.0,269.62
10/08/2020,20:00:00,10903.06414612,10961.0,10871.0,10943.0,450.31
10/09/2020,00:00:00,10942.901982,10959.0,10885.0,10910.0,134.39
10/09/2020,04:00:00,10909.96245973,10920.0,10853.1165156,10911.75346176,130.3
10/09/2020,08:00:00,10911.0,11133.99746703,10886.0,11065.0,1280.78
10/09/2020,12:00:00,11066.0,11124.0,11055.0,11106.0,522.61
10/09/2020,16:00:00,11106.0,11119.0,11029.0,11052.0,275.91
10/09/2020,20:00:00,11053.0,11111.0,11035.0,11071.0,225.53
10/10/2020,00:00:00,11071.0,11505.0,11071.0,11428.0,2367.34
10/10/2020,04:00:00,11429.0,11440.0,11365.0,11393.0,441.89
10/10/2020,08:00:00,11393.0,11400.99062332,11250.0,11339.0,518.79
10/10/2020,12:00:00,11338.21081843,11427.084576,11301.0,11365.0,412.3
10/10/2020,16:00:00,11365.0,11385.0,11334.0,11372.04704171,181.17
10/10/2020,20:00:00,11372.0,11385.0,11269.0,11308.0,247.19
10/11/2020,00:00:00,11308.0,11402.0,11297.0,11343.88962513,171.58
10/11/2020,04:00:00,11344.0,11385.0,11317.0,11375.0,74.42
10/11/2020,08:00:00,11374.89363652,11420.0,11350.0,11392.24813274,235.5
10/11/2020,12:00:00,11392.24813274,11451.0,11357.0,11423.86615288,405.54
10/11/2020,16:00:00,11424.0,11443.0,11309.61097034,11349.05637268,331.88
10/11/2020,20:00:00,11348.93827267,11407.887281,11279.45650736,11385.0,258.58
10/12/2020,00:00:00,11384.0,11415.0,11360.0,11399.0,172.98
10/12/2020,04:00:00,11398.0,11422.0,11344.0,11392.0,105.96
10/12/2020,08:00:00,11392.0,11405.0,11111.0,11270.0,1897.39
10/12/2020,12:00:00,11270.0,11609.0,11270.0,11563.4003017,2054.75
10/12/2020,16:00:00,11564.0,11600.0,11523.0,11567.0,612.32
10/12/2020,20:00:00,11568.0,11739.97398,11517.0,11560.0,1522.08
10/13/2020,00:00:00,11560.0,11564.64031739,11447.0,11480.0,483.63
10/13/2020,04:00:00,11477.8945028,11540.0,11453.0,11475.0,318.61
10/13/2020,08:00:00,11475.08149313,11574.90850243,11415.0,11511.07130069,689.42
10/13/2020,12:00:00,11511.0,11523.787922,11333.0,11409.1824335,1452.5
10/13/2020,16:00:00,11408.0,11444.0,11368.0,11410.0,400.6
10/13/2020,20:00:00,11410.33536,11476.0,11409.0,11442.0,560.44
10/14/2020,00:00:00,11442.72553612,11500.0,11410.0,11410.0,237.63
10/14/2020,04:00:00,11410.0,11440.0,11384.0,11426.0,136.54
10/14/2020,08:00:00,11426.9111811,11468.0,11382.0,11388.69804488,520.02
10/14/2020,12:00:00,11388.11068372,11564.0,11309.0,11331.9110016,1270.47
10/14/2020,16:00:00,11331.452815,11386.0,11310.0,11364.0,257.74
10/14/2020,20:00:00,11363.28105942,11445.0,11360.2247708,11440.0,269.72
10/15/2020,00:00:00,11440.0,11440.0,11381.0,11392.0,65.47
10/15/2020,04:00:00,11395.0,11444.0,11391.0,11418.056175,126.2
10/15/2020,08:00:00,11419.0,11420.994468,11277.0,11328.0056237,738.13
10/15/2020,12:00:00,11328.531252,11429.0,11291.00358226,11416.88558387,623.75
10/15/2020,16:00:00,11417.9388129,11550.0,11381.0,11542.0,1209.81
10/15/2020,20:00:00,11547.0,11632.0,11459.0,11509.0,1499.88
10/16/2020,00:00:00,11511.9497064,11547.0,11489.0,11517.0,202.74
10/16/2020,04:00:00,11517.0,11517.0,11212.0,11330.0,1147.52
10/16/2020,08:00:00,11325.89760529,11414.91006073,11230.0,11390.0,1186.71
10/16/2020,12:00:00,11390.02454618,11414.0,11300.0,11337.0,439.26
10/16/2020,16:00:00,11338.0,11388.0,11319.0,11334.0,215.52
10/16/2020,20:00:00,11333.0,11364.858158,11295.0,11325.0,259.77
10/17/2020,00:00:00,11324.8837331,11380.0,11290.0,11380.0,150.99
10/17/2020,04:00:00,11380.0,11388.0,11353.0,11366.75881522,81.64
10/17/2020,08:00:00,11366.0,11375.0,11330.0,11354.421237,72.67
10/17/2020,12:00:00,11355.0,11418.0,11275.0,11353.472426,530.31
10/17/2020,16:00:00,11353.0,11363.54317619,11317.0,11359.0,104.47
10/17/2020,20:00:00,11359.0,11378.0,11339.0,11375.0,97.6
10/18/2020,00:00:00,11376.0,11410.0,11364.93369218,11386.50459628,70.4
10/18/2020,04:00:00,11387.0,11474.0,11374.67245335,11464.48637431,557.68
10/18/2020,08:00:00,11465.0,11484.0,11421.0,11433.0,236.6
10/18/2020,12:00:00,11433.0,11508.0,11430.0,11463.0,200.32
10/18/2020,16:00:00,11463.0,11481.0,11448.0,11448.0,83.08
10/18/2020,20:00:00,11448.45190462,11520.0,11426.0,11518.0,173.16
10/19/2020,00:00:00,11517.0,11550.0,11421.0,11422.0,277.76
10/19/2020,04:00:00,11421.06280673,11476.0,11417.0,11470.0,79.64
10/19/2020,08:00:00,11470.06552773,11551.0,11459.0,11494.0,313.63
10/19/2020,12:00:00,11495.0,11825.56056566,11490.02623739,11807.63087007,2041.89
10/19/2020,16:00:00,11807.63087007,11828.0,11679.016276,11699.0,872.91
10/19/2020,20:00:00,11699.0,11788.0,11681.09276912,11757.0,171.45
10/20/2020,00:00:00,11757.0,11773.0,11696.0,11754.61563394,283.43
10/20/2020,04:00:00,11755.0,11850.0,11725.0,11747.0,411.22
10/20/2020,08:00:00,11747.0,11930.0,11699.0,11775.0,1342.0
10/20/2020,12:00:00,11775.0,12000.0,11770.0,11940.0,1373.95
10/20/2020,16:00:00,11939.93900603,12044.0,11915.2509385,11933.0,1217.11
10/20/2020,20:00:00,11933.0,11966.0,11855.0,11925.0,795.24
10/21/2020,00:00:00,11924.12565284,12244.0,11910.0,12209.0,1318.24
10/21/2020,04:00:00,12213.0,12317.0,12133.0,12208.0,1077.62
10/21/2020,08:00:00,12209.0,12376.9565856,12147.0,12345.0,1700.48
10/21/2020,12:00:00,12347.0,12881.0,12290.0,12749.0,4784.93
10/21/2020,16:00:00,12750.0,12904.0,12684.0,12700.0,2245.48
10/21/2020,20:00:00,12700.69344487,13220.0,12700.69344487,12810.0,4274.22
10/22/2020,00:00:00,12811.0,12958.0,12714.0,12741.0,759.21
10/22/2020,04:00:00,12738.827283,12844.0,12710.0,12771.0,618.95
10/22/2020,08:00:00,12770.0,13031.0,12710.0,12984.34148025,1454.28
10/22/2020,12:00:00,12984.34148025,12987.0,12831.0,12947.831442,1330.88
10/22/2020,16:00:00,12948.0,13147.0,12940.0,13078.0,1015.66
10/22/2020,20:00:00,13079.0,13188.0,12938.0,12988.0,911.22
10/23/2020,00:00:00,12982.0,13015.0,12844.0,12978.0,380.34
10/23/2020,04:00:00,12978.0,12998.0,12878.0,12892.439226,374.29
10/23/2020,08:00:00,12898.0,13032.0,12870.0,12980.0,340.83
10/23/2020,12:00:00,12979.0,13018.0,12899.0,12935.0,522.85
10/23/2020,16:00:00,12935.0,12958.0,12738.0,12920.99000363,1053.09
10/23/2020,20:00:00,12920.99000363,12975.0,12882.0,12935.0,232.72
10/24/2020,00:00:00,12930.56664423,13010.0,12882.0,12976.87818315,177.37
10/24/2020,04:00:00,12976.0,13004.0,12922.0,12932.0,62.11
10/24/2020,08:00:00,12936.04577598,13005.0,12918.0,13005.0,125.5
10/24/2020,12:00:00,13005.0,13178.0,12955.0,13121.16136237,975.11
10/24/2020,16:00:00,13129.0,13164.0,13050.0,13123.0,376.81
10/24/2020,20:00:00,13127.0,13140.0,13050.0,13127.03663502,254.99
10/25/2020,00:00:00,13127.0,13358.0,13081.0,13309.0,994.58
10/25/2020,04:00:00,13309.0,13358.0,12850.0,13041.0,1642.13
10/25/2020,08:00:00,13040.0,13045.0,12906.0,12969.0,387.06
10/25/2020,12:00:00,12966.83315008,13030.0,12946.09080905,12968.0,161.11
10/25/2020,16:00:00,12967.0,13055.0,12931.0,13049.0,260.19
10/25/2020,20:00:00,13049.0,13062.0,12988.0,13037.0,185.87
10/26/2020,00:00:00,13036.0,13139.0,12990.0,13110.50463855,247.23
10/26/2020,04:00:00,13111.0,13160.0,13028.0,13045.0,223.52
10/26/2020,08:00:00,13042.09242125,13197.0,12953.22385616,13155.0,490.16
10/26/2020,12:00:00,13155.085598,13244.0,12943.0,12993.28719228,981.42
10/26/2020,16:00:00,12990.0,13038.0,12781.0,13010.0,1339.6
10/26/2020,20:00:00,13014.0,13089.0,12993.0,13059.0,393.07
10/27/2020,00:00:00,13059.0,13134.0,13054.0,13089.0,320.68
10/27/2020,04:00:00,13094.0,13162.0,13073.0,13152.0,173.8
10/27/2020,08:00:00,13153.0,13498.0,13098.67820497,13450.0,1805.86
10/27/2020,12:00:00,13450.0,13609.0,13316.0,13596.0,2404.13
10/27/2020,16:00:00,13597.0,13724.0,13514.0,13657.0,2861.74
10/27/2020,20:00:00,13658.0,13769.0,13584.0,13626.0,1409.68
10/28/2020,00:00:00,13626.0,13839.0,13593.01084666,13780.42819632,1117.7
10/28/2020,04:00:00,13781.0,13815.0,13568.0,13671.0,506.4
10/28/2020,08:00:00,13671.27952638,13708.0,13316.0,13323.234672,1335.5
10/28/2020,12:00:00,13323.0,13372.0,12915.0,13225.0,2968.7
10/28/2020,16:00:00,13225.0,13258.0,13023.0,13159.0,831.44
10/28/2020,20:00:00,13164.33986931,13298.0,13110.0,13267.0,354.15
10/29/2020,00:00:00,13266.0,13303.0,13180.0,13275.0,294.64
10/29/2020,04:00:00,13275.0,13314.0,13126.0,13136.0,253.9
10/29/2020,08:00:00,13134.0,13207.0,13037.0,13050.0,442.84
10/29/2020,12:00:00,13050.0,13465.0,12972.0,13431.73117714,1547.39
10/29/2020,16:00:00,13433.0,13629.0,13390.0,13488.0,1077.96
10/29/2020,20:00:00,13486.73570786,13540.0,13390.0,13451.0,457.64
10/30/2020,00:00:00,13450.0,13656.0,13325.0,13436.21218977,853.17
10/30/2020,04:00:00,13433.0,13499.0,13120.0,13211.0,1003.52
10/30/2020,08:00:00,13212.0,13373.0,13152.0,13351.0,572.96
10/30/2020,12:00:00,13353.9557008,13550.0,13232.0,13550.0,751.85
10/30/2020,16:00:00,13549.0,13576.58885232,13464.0,13541.0,552.15
10/30/2020,20:00:00,13540.0,13673.0,13475.0,13568.0,925.66
10/31/2020,00:00:00,13567.94596627,13734.0,13425.0,13492.0,726.25
10/31/2020,04:00:00,13494.0,13614.0,13456.0,13575.0,290.6
10/31/2020,08:00:00,13576.0,14055.0,13576.0,13940.47114614,6367.31
10/31/2020,12:00:00,13939.0,13940.0,13748.0,13860.0,786.66
10/31/2020,16:00:00,13853.0,13876.0,13684.00192,13777.0,449.84
10/31/2020,20:00:00,13777.0,13875.0,13747.06624,13788.0,332.8
11/01/2020,00:00:00,13778.27705844,13892.0,13642.0,13688.36034232,630.98
11/01/2020,04:00:00,13688.0,13798.0,13611.0,13790.0,691.2
11/01/2020,08:00:00,13789.0,13801.0,13667.0,13693.0,504.23
11/01/2020,12:00:00,13698.0,13863.63968,13675.0,13806.0,387.96
11/01/2020,16:00:00,13806.30304788,13825.0,13762.0,13790.0,217.91
11/01/2020,20:00:00,13788.0,13859.0,13645.0,13756.0,675.17
11/02/2020,00:00:00,13755.0,13836.0,13645.0,13695.0,656.4
11/02/2020,04:00:00,13694.899245,13766.505678,13645.0,13742.0,205.06
11/02/2020,08:00:00,13742.0,13742.0,13372.0,13397.0,2265.67
11/02/2020,12:00:00,13396.0,13525.0,13207.0,13494.0,2043.07
11/02/2020,16:00:00,13487.8659909,13557.0,13436.0,13555.0,450.98
11/02/2020,20:00:00,13555.0,13696.0,13548.0,13562.0,964.82
11/03/2020,00:00:00,13560.0,13640.0,13340.0,13402.0,925.44
11/03/2020,04:00:00,13402.0,13457.48095436,13301.0,13440.0,514.47
11/03/2020,08:00:00,13441.0,13589.0,13415.0,13527.0,976.1
11/03/2020,12:00:00,13527.0,13796.0,13477.0,13707.14685705,1128.49
11/03/2020,16:00:00,13707.14685705,13784.0,13684.85881338,13717.822255,408.95
11/03/2020,20:00:00,13719.0,14066.0,13641.0,14029.5896356,1858.41
11/04/2020,00:00:00,14029.5896356,14051.92413104,13710.0,13910.99801784,2302.2
11/04/2020,04:00:00,13910.99801784,13927.798638,13530.0,13596.0,1550.75
11/04/2020,08:00:00,13600.0,13745.0,13578.94426148,13719.0,790.97
11/04/2020,12:00:00,13719.451648,13920.0,13709.0,13913.0,994.9
11/04/2020,16:00:00,13913.0,14244.0,13892.71058385,14111.0,3566.39
11/04/2020,20:00:00,14110.0,14245.0,13934.0,14149.0,893.11
11/05/2020,00:00:00,14152.0,14378.0,14104.36241552,14318.386459,1066.31
11/05/2020,04:00:00,14318.0,14499.0,14255.0,14485.0,1318.15
11/05/2020,08:00:00,14485.0,14741.0,14359.56549611,14713.50706562,2174.93
11/05/2020,12:00:00,14713.50706562,15109.0,14617.593897,15081.0,3815.25
11/05/2020,16:00:00,15080.98289536,15297.00480876,14800.0,15119.0,3756.37
11/05/2020,20:00:00,15118.0,15723.55678179,15025.0,15568.0,3766.9
11/06/2020,00:00:00,15568.0,15888.0,15366.0,15416.42325696,4217.59
11/06/2020,04:00:00,15416.42325696,15752.07187371,15408.0,15715.0,875.05
11/06/2020,08:00:00,15715.47805916,15719.0,15265.0,15566.0,2338.67
11/06/2020,12:00:00,15566.0,15696.0,15360.0,15403.0,2045.12
11/06/2020,16:00:00,15399.0,15548.0,15382.14759798,15415.50576675,776.88
11/06/2020,20:00:00,15417.88195261,15660.0,15179.0,15572.88385495,1844.58
11/07/2020,00:00:00,15573.0,15740.0,15484.0,15543.0,810.72
11/07/2020,04:00:00,15536.0,15619.0,15401.0,15431.0,252.99
11/07/2020,08:00:00,15435.0,15574.0,15396.0,15509.0,288.47
11/07/2020,12:00:00,15510.0,15555.405181,15207.0,15352.0,1886.14
11/07/2020,16:00:00,15352.0,15419.0,14619.0,14683.0,7723.97
11/07/2020,20:00:00,14680.0,14960.0,14411.0,14845.0,3408.54
11/08/2020,00:00:00,14849.0,15136.0,14755.0,14984.24870069,871.95
11/08/2020,04:00:00,14985.0,15101.0,14928.0,14953.37537743,301.17
11/08/2020,08:00:00,14953.37537743,15188.0,14925.0,15183.0,522.58
11/08/2020,12:00:00,15187.0,15430.0,15134.0,15354.0,1348.68
11/08/2020,16:00:00,15357.10345083,15650.0,15292.0,15357.0,2364.34
11/08/2020,20:00:00,15357.0,15552.0,15281.0,15500.0,1066.54
11/09/2020,00:00:00,15501.0,15608.0,15397.0,15459.0,684.09
11/09/2020,04:00:00,15453.4914831,15511.0,15311.0,15325.0,479.53
11/09/2020,08:00:00,15330.0,15844.0,15182.0,15801.0,1423.79
11/09/2020,12:00:00,15800.994768,15818.0,14980.0,15028.0,3979.36
11/09/2020,16:00:00,15026.33257283,15458.0,14841.0,15370.0,1700.39
11/09/2020,20:00:00,15370.46624,15497.0,15225.0,15334.52194598,679.95
11/10/2020,00:00:00,15336.88653372,15434.27745579,15181.0,15351.195468,323.07
11/10/2020,04:00:00,15351.0,15453.0,15254.0,15282.0,335.13
11/10/2020,08:00:00,15282.0,15474.0,15177.0,15285.04450375,564.07
11/10/2020,12:00:00,15285.04450375,15404.04187818,15077.0,15174.98921643,1327.68
11/10/2020,16:00:00,15169.85950908,15356.1165492,15109.0,15314.0,639.83
11/10/2020,20:00:00,15312.52694976,15400.0,15289.0,15311.53062117,552.08
11/11/2020,00:00:00,15311.53062117,15525.0,15292.0,15431.761808,685.84
11/11/2020,04:00:00,15444.0,15468.0,15351.0,15422.0,339.14
11/11/2020,08:00:00,15421.0,15700.7319688,15400.0,15603.0,1102.9
11/11/2020,12:00:00,15600.82277221,15722.73382565,15551.0,15680.0,739.71
11/11/2020,16:00:00,15680.0,15981.0,15651.0,15818.0,2646.31
11/11/2020,20:00:00,15818.81005686,15938.0,15602.0,15709.3042176,1427.09
11/12/2020,00:00:00,15709.0,15734.0,15453.0,15666.0,929.44
11/12/2020,04:00:00,15665.0,15949.0,15621.0,15888.04738149,626.52
11/12/2020,08:00:00,15888.0,16155.0,15650.0,15770.0,4580.11
11/12/2020,12:00:00,15770.0,16152.9333264,15755.0,16135.0,1973.74
11/12/2020,16:00:00,16132.0,16183.0,15889.0,16081.64256285,1683.96
11/12/2020,20:00:00,16083.78309255,16325.0,16050.0,16296.18794388,2505.53
11/13/2020,00:00:00,16296.0,16481.0,16226.54611506,16441.0,2500.82
11/13/2020,04:00:00,16440.57101852,16455.0,16198.0,16263.0,634.13
11/13/2020,08:00:00,16260.86899285,16361.0,16011.0,16213.0,1236.27
11/13/2020,12:00:00,16212.0,16300.0,16075.0,16092.0,1183.2
11/13/2020,16:00:00,16092.3344799,16294.0,15974.0,16287.0,1244.09
11/13/2020,20:00:00,16287.19224112,16338.0,16148.491704,16308.5948109,901.23
11/14/2020,00:00:00,16308.5948109,16315.0,16120.0,16178.0,377.09
11/14/2020,04:00:00,16173.0,16203.0,16024.0,16084.0,517.96
11/14/2020,08:00:00,16080.7552626,16120.0,15724.0,15929.0,1426.68
11/14/2020,12:00:00,15924.0,16048.967964,15836.0,15938.0,809.54
11/14/2020,16:00:00,15933.0,15998.0,15715.0,15867.0,1539.9
11/14/2020,20:00:00,15867.0,16130.0,15835.0,16057.0,419.05
11/15/2020,00:00:00,16058.519784,16099.59261,15870.0851782,15927.0,240.3
11/15/2020,04:00:00,15923.0,16086.0,15877.186417,16026.0,150.12
11/15/2020,08:00:00,16031.0,16151.0,15949.0,15968.0,435.54
11/15/2020,12:00:00,15967.2658697,16122.9668343,15933.0,16037.0,446.11
11/15/2020,16:00:00,16037.0,16075.0,15852.0,15871.0,752.54
11/15/2020,20:00:00,15870.0851782,16021.0,15794.0,15965.0,539.94
11/16/2020,00:00:00,15965.0,16057.0,15874.0,16023.0,249.35
11/16/2020,04:00:00,16020.0,16299.0,16000.0,16249.99173483,619.81
11/16/2020,08:00:00,16249.99173483,16392.0,16182.0,16244.0,801.13
11/16/2020,12:00:00,16244.0,16476.22715634,16244.0,16458.0,1045.03
11/16/2020,16:00:00,16458.11522628,16845.0,16449.0,16793.0,2610.61
11/16/2020,20:00:00,16793.0,16872.0,16576.0,16719.0,1196.31
11/17/2020,00:00:00,16719.0,16824.0,16546.6817194,16567.0,442.09
11/17/2020,04:00:00,16567.0,16780.0,16535.0,16745.0,301.94
11/17/2020,08:00:00,16745.0,17013.0,16633.0,17002.0,1248.39
11/17/2020,12:00:00,17002.0,17350.0,16916.0,17315.0,2826.13
11/17/2020,16:00:00,17314.32611867,17815.0,17266.0,17672.0,6151.15
11/17/2020,20:00:00,17673.0,17717.0,17468.0,17674.87558,1241.91
11/18/2020,00:00:00,17674.53552004,18046.0,17596.0,18023.0,1961.09
11/18/2020,04:00:00,18024.0,18450.0,17119.0,18074.0,7056.67
11/18/2020,08:00:00,18083.0,18276.0,17872.0,18240.356451,2403.7
11/18/2020,12:00:00,18240.0,18240.96887232,17319.0,17876.0,3780.83
11/18/2020,16:00:00,17878.0,17985.0,17562.0,17655.0,1448.01
11/18/2020,20:00:00,17664.4699301,17850.0,17500.0,17774.0,867.31
11/19/2020,00:00:00,17774.0,18044.0,17575.0,17914.84851894,820.33
11/19/2020,04:00:00,17914.07959874,17917.0,17599.0,17645.0,718.01
11/19/2020,08:00:00,17645.49124572,17768.0,17344.0,17760.0,1100.29
11/19/2020,12:00:00,17761.0,18166.0,17646.24019662,18048.0,1699.93
11/19/2020,16:00:00,18046.43531135,18120.0,17890.0,17959.0,545.77
11/19/2020,20:00:00,17959.0,18100.0,17719.0,17818.0,691.09
11/20/2020,00:00:00,17813.0,18040.0,17753.0,17954.0,333.19
11/20/2020,04:00:00,17954.0,18400.0,17952.0,18215.0,1368.26
11/20/2020,08:00:00,18215.0,18390.0,18105.0,18275.0,1691.24
11/20/2020,12:00:00,18273.0,18750.0,18178.0,18667.74119816,2341.71
11/20/2020,16:00:00,18667.74119816,18810.0,18410.0,18624.0,1591.74
11/20/2020,20:00:00,18627.0,18699.0,18492.0,18660.0,648.06
11/21/2020,00:00:00,18659.98826325,18945.0,18629.40148896,18652.0,1242.57
11/21/2020,04:00:00,18653.0,18721.0,18426.0,18653.0,622.76
11/21/2020,08:00:00,18652.62804389,18772.0,18439.0,18504.0,779.38
11/21/2020,12:00:00,18505.0,18811.0,18323.0,18777.0,1455.68
11/21/2020,16:00:00,18777.0,18879.0,18535.49109621,18630.0,1662.27
11/21/2020,20:00:00,18628.0,18708.0,18468.736512,18659.98826325,857.13
11/22/2020,00:00:00,18659.98826325,18732.0,18300.0,18519.15816315,872.16
11/22/2020,04:00:00,18521.0,18555.6473905,18173.86346336,18443.703296,1318.79
11/22/2020,08:00:00,18443.703296,18448.9375972,17645.0,17885.0,3150.76
11/22/2020,12:00:00,17887.0,18312.0,17822.97917775,18281.0,1180.28
11/22/2020,16:00:00,18280.0,18590.0,18243.0,18546.0,1337.13
11/22/2020,20:00:00,18546.0,18636.0,18352.0,18392.0,1239.74
11/23/2020,00:00:00,18390.0,18498.0,18003.0,18363.0,1142.38
11/23/2020,04:00:00,18358.01984366,18544.0,18292.0,18442.0,837.77
11/23/2020,08:00:00,18442.0,18724.0,18442.0,18546.0,1912.54
11/23/2020,12:00:00,18546.0,18660.0,18221.0,18246.0,2319.78
